STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,INDUSTRIAL_INSTRUMENT,Industrial policy instrument,ACTIVITY,Economic activity,REF_AREA,Reference area,INSTRUMENT_TYPE,Instrument type,SECTORAL,Sectoral criterion,GREEN,Green criterion,TECH_FOCUSED,Technology-focused criterion,RD,R&D criterion,SME,SMEs and young firms criterion,JOBS_SKILLS,Jobs&skills criterion,DIGITAL,Digital criterion,EXPORT_FINANCE,Export finance instrument,COVID_SUPPORT,COVID emergency support,EU_SUPPORT,EU support,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier,INSTRUMENT_ORIGINAL,Industrial policy instrument name in original language
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA59,EIF-EFSI Venture capital - Italy,_Z,Not applicable,ITA,Italy,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2019,,0.007,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA59,EIF-EFSI Venture capital - Italy,_Z,Not applicable,ITA,Italy,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2020,,0.004,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA59,EIF-EFSI Venture capital - Italy,_Z,Not applicable,ITA,Italy,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2021,,0.005,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA60,"Nuova Sabatini"" scheme",_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2019,,325,,6,Millions,"Misura Beni Strumentali (""Nuova Sabatini"")",
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA60,"Nuova Sabatini"" scheme",_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2020,,390,,6,Millions,"Misura Beni Strumentali (""Nuova Sabatini"")",
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA60,"Nuova Sabatini"" scheme",_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2021,,832,,6,Millions,"Misura Beni Strumentali (""Nuova Sabatini"")",
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA60,"Nuova Sabatini"" scheme",_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2019,,0.018,,0,Units,"Misura Beni Strumentali (""Nuova Sabatini"")",
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA60,"Nuova Sabatini"" scheme",_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.024,,0,Units,"Misura Beni Strumentali (""Nuova Sabatini"")",
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA60,"Nuova Sabatini"" scheme",_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.047,,0,Units,"Misura Beni Strumentali (""Nuova Sabatini"")",
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA67,Patrimonio Rilancio - Aid scheme for the recapitalisation of large companies affected by the Covid-19 pandemic,_Z,Not applicable,ITA,Italy,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,XDC,National currency,2020,,133,,6,Millions,Patrimonio Rilancio - Regime di aiuti per la ricapitalizzazione delle grandi imprese colpite dalla pandemia Covid-19  - FNST ,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA67,Patrimonio Rilancio - Aid scheme for the recapitalisation of large companies affected by the Covid-19 pandemic,_Z,Not applicable,ITA,Italy,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,XDC,National currency,2021,,260,,6,Millions,Patrimonio Rilancio - Regime di aiuti per la ricapitalizzazione delle grandi imprese colpite dalla pandemia Covid-19  - FNST ,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA67,Patrimonio Rilancio - Aid scheme for the recapitalisation of large companies affected by the Covid-19 pandemic,_Z,Not applicable,ITA,Italy,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.008,,0,Units,Patrimonio Rilancio - Regime di aiuti per la ricapitalizzazione delle grandi imprese colpite dalla pandemia Covid-19  - FNST ,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA67,Patrimonio Rilancio - Aid scheme for the recapitalisation of large companies affected by the Covid-19 pandemic,_Z,Not applicable,ITA,Italy,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.015,,0,Units,Patrimonio Rilancio - Regime di aiuti per la ricapitalizzazione delle grandi imprese colpite dalla pandemia Covid-19  - FNST ,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA69,National Innovation Fund / Fund to support Venture capital,_Z,Not applicable,ITA,Italy,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2021,,495,,6,Millions,Fondo Nazionale Innovazione (FNI) /  FONDO PER IL SOSTEGNO AL Venture capital / CDP Venture capital SGR ,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA69,National Innovation Fund / Fund to support Venture capital,_Z,Not applicable,ITA,Italy,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.028,,0,Units,Fondo Nazionale Innovazione (FNI) /  FONDO PER IL SOSTEGNO AL Venture capital / CDP Venture capital SGR ,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA73,Guarantees to SMEs from Consortia,_Z,Not applicable,ITA,Italy,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2019,,35,,6,Millions,Garanzie confidi,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA73,Guarantees to SMEs from Consortia,_Z,Not applicable,ITA,Italy,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2020,,35,,6,Millions,Garanzie confidi,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA73,Guarantees to SMEs from Consortia,_Z,Not applicable,ITA,Italy,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2021,,35,,6,Millions,Garanzie confidi,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA73,Guarantees to SMEs from Consortia,_Z,Not applicable,ITA,Italy,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2019,,0.002,,0,Units,Garanzie confidi,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA73,Guarantees to SMEs from Consortia,_Z,Not applicable,ITA,Italy,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.002,,0,Units,Garanzie confidi,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA73,Guarantees to SMEs from Consortia,_Z,Not applicable,ITA,Italy,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.002,,0,Units,Garanzie confidi,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA75,Capital strengthening of middle-sized firms - Subordinated loan scheme (‘Fondo Patrimonio PMI’),_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,YES,Yes,NO,No,XDC,National currency,2020,,55,,6,Millions,Rafforzamento patrimoniale delle imprese di medie dimensioni - Fondo Patrimonio PMI,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA75,Capital strengthening of middle-sized firms - Subordinated loan scheme (‘Fondo Patrimonio PMI’),_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,YES,Yes,NO,No,XDC,National currency,2021,,196,,6,Millions,Rafforzamento patrimoniale delle imprese di medie dimensioni - Fondo Patrimonio PMI,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA75,Capital strengthening of middle-sized firms - Subordinated loan scheme (‘Fondo Patrimonio PMI’),_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,YES,Yes,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.003,,0,Units,Rafforzamento patrimoniale delle imprese di medie dimensioni - Fondo Patrimonio PMI,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA75,Capital strengthening of middle-sized firms - Subordinated loan scheme (‘Fondo Patrimonio PMI’),_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,YES,Yes,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.011,,0,Units,Rafforzamento patrimoniale delle imprese di medie dimensioni - Fondo Patrimonio PMI,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA82,Programmes for the introduction into Foreign Markets - Fondo 394/81,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,YES,Yes,NO,No,NO,No,XDC,National currency,2019,,157,,6,Millions,programmi di inserimento in mercati esteri / paesi extra UE - Fondo 394/81,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA82,Programmes for the introduction into Foreign Markets - Fondo 394/81,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,YES,Yes,NO,No,NO,No,XDC,National currency,2020,,164,,6,Millions,programmi di inserimento in mercati esteri / paesi extra UE - Fondo 394/81,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA82,Programmes for the introduction into Foreign Markets - Fondo 394/81,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,YES,Yes,NO,No,NO,No,XDC,National currency,2021,,302,,6,Millions,programmi di inserimento in mercati esteri / paesi extra UE - Fondo 394/81,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA82,Programmes for the introduction into Foreign Markets - Fondo 394/81,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,YES,Yes,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2019,,0.009,,0,Units,programmi di inserimento in mercati esteri / paesi extra UE - Fondo 394/81,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA82,Programmes for the introduction into Foreign Markets - Fondo 394/81,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,YES,Yes,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.01,,0,Units,programmi di inserimento in mercati esteri / paesi extra UE - Fondo 394/81,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA82,Programmes for the introduction into Foreign Markets - Fondo 394/81,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,YES,Yes,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.017,,0,Units,programmi di inserimento in mercati esteri / paesi extra UE - Fondo 394/81,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA83,Regime Quadro - loans,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,XDC,National currency,2020,,2071,,6,Millions,Regime quadro nazionale sugli aiuti di Stato – Covid-19 (Artt. 54 - 61 del D.L. Rilancio),
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA83,Regime Quadro - loans,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,XDC,National currency,2021,,1150,,6,Millions,Regime quadro nazionale sugli aiuti di Stato – Covid-19 (Artt. 54 - 61 del D.L. Rilancio),
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA83,Regime Quadro - loans,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.125,,0,Units,Regime quadro nazionale sugli aiuti di Stato – Covid-19 (Artt. 54 - 61 del D.L. Rilancio),
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA83,Regime Quadro - loans,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.065,,0,Units,Regime quadro nazionale sugli aiuti di Stato – Covid-19 (Artt. 54 - 61 del D.L. Rilancio),
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA85,Safeguard Fund for firms and occupational levels,_Z,Not applicable,ITA,Italy,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,YES,Yes,NO,No,XDC,National currency,2020,,300,,6,Millions,FONDO PER LA SALVAGUARDIA DEI LIVELLI OCCUPAZIONALI E LA PROSECUZIONE DELL'ATTIVITA' D'IMPRESA,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA85,Safeguard Fund for firms and occupational levels,_Z,Not applicable,ITA,Italy,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,YES,Yes,NO,No,XDC,National currency,2021,,250,,6,Millions,FONDO PER LA SALVAGUARDIA DEI LIVELLI OCCUPAZIONALI E LA PROSECUZIONE DELL'ATTIVITA' D'IMPRESA,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA85,Safeguard Fund for firms and occupational levels,_Z,Not applicable,ITA,Italy,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,YES,Yes,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.018,,0,Units,FONDO PER LA SALVAGUARDIA DEI LIVELLI OCCUPAZIONALI E LA PROSECUZIONE DELL'ATTIVITA' D'IMPRESA,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA85,Safeguard Fund for firms and occupational levels,_Z,Not applicable,ITA,Italy,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,YES,Yes,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.014,,0,Units,FONDO PER LA SALVAGUARDIA DEI LIVELLI OCCUPAZIONALI E LA PROSECUZIONE DELL'ATTIVITA' D'IMPRESA,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA87,EIF Guarantees - Italy,_Z,Not applicable,ITA,Italy,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,XDC,National currency,2019,,670,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA87,EIF Guarantees - Italy,_Z,Not applicable,ITA,Italy,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,XDC,National currency,2020,,175,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA87,EIF Guarantees - Italy,_Z,Not applicable,ITA,Italy,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,XDC,National currency,2021,,2050,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA87,EIF Guarantees - Italy,_Z,Not applicable,ITA,Italy,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2019,,0.037,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA87,EIF Guarantees - Italy,_Z,Not applicable,ITA,Italy,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2020,,0.011,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA87,EIF Guarantees - Italy,_Z,Not applicable,ITA,Italy,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2021,,0.115,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA92,EIB Loans - Italy,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,XDC,National currency,2019,,6188,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA92,EIB Loans - Italy,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,XDC,National currency,2020,,5716,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA92,EIB Loans - Italy,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,XDC,National currency,2021,,6593,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA92,EIB Loans - Italy,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2019,,0.344,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA92,EIB Loans - Italy,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2020,,0.345,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA92,EIB Loans - Italy,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2021,,0.371,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA103,Loans/loan guarantees for the capitalisation of exporting SMEs - Fondo 394/81,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,YES,Yes,NO,No,NO,No,XDC,National currency,2019,,116,,6,Millions,Sostegno per la Patrimonializzazione delle PMI esportatrici - Fondo 394/81,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA103,Loans/loan guarantees for the capitalisation of exporting SMEs - Fondo 394/81,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,YES,Yes,NO,No,NO,No,XDC,National currency,2020,,618,,6,Millions,Sostegno per la Patrimonializzazione delle PMI esportatrici - Fondo 394/81,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA103,Loans/loan guarantees for the capitalisation of exporting SMEs - Fondo 394/81,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,YES,Yes,NO,No,NO,No,XDC,National currency,2021,,1549,,6,Millions,Sostegno per la Patrimonializzazione delle PMI esportatrici - Fondo 394/81,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA103,Loans/loan guarantees for the capitalisation of exporting SMEs - Fondo 394/81,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,YES,Yes,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2019,,0.006,,0,Units,Sostegno per la Patrimonializzazione delle PMI esportatrici - Fondo 394/81,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA103,Loans/loan guarantees for the capitalisation of exporting SMEs - Fondo 394/81,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,YES,Yes,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.037,,0,Units,Sostegno per la Patrimonializzazione delle PMI esportatrici - Fondo 394/81,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA103,Loans/loan guarantees for the capitalisation of exporting SMEs - Fondo 394/81,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,YES,Yes,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.087,,0,Units,Sostegno per la Patrimonializzazione delle PMI esportatrici - Fondo 394/81,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,ITA107,EIF Loans - Italy,_Z,Not applicable,ITA,Italy,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,XDC,National currency,2019,,14,,6,Millions,Original language is English or French,
