LOCATION,Country,REG_ID,Region,IND,Indicator,ISC11,Education ISCED level,GENDER,Gender,MEAS,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GBR,United Kingdom,UKE1,East Yorkshire And Northern Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,34.5,,
GBR,United Kingdom,UKE1,East Yorkshire And Northern Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,42,,
GBR,United Kingdom,UKE1,East Yorkshire And Northern Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,34.5,,
GBR,United Kingdom,UKE1,East Yorkshire And Northern Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,27.3,,
GBR,United Kingdom,UKE4,West Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,37.8,,
GBR,United Kingdom,UKE4,West Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,37.5,,
GBR,United Kingdom,UKE4,West Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,39.5,,
GBR,United Kingdom,UKE4,West Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,42.1,,
GBR,United Kingdom,UKE4,West Yorkshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,39.8,,
GBR,United Kingdom,UKI6,Outer London - South,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,26.3,,
GBR,United Kingdom,UKI6,Outer London - South,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,31.5,,
GBR,United Kingdom,UKI6,Outer London - South,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,33.2,,
GBR,United Kingdom,UKI6,Outer London - South,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,35.6,,
GBR,United Kingdom,UKI6,Outer London - South,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,32.7,,
GBR,United Kingdom,UKK1,Gloucestershire Wiltshire and Bristol/Bath Area,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,51.1,,
GBR,United Kingdom,UKK1,Gloucestershire Wiltshire and Bristol/Bath Area,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,48.2,,
GBR,United Kingdom,UKK1,Gloucestershire Wiltshire and Bristol/Bath Area,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,52.4,,
GBR,United Kingdom,UKK1,Gloucestershire Wiltshire and Bristol/Bath Area,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,49.7,,
GBR,United Kingdom,UKK1,Gloucestershire Wiltshire and Bristol/Bath Area,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,49.9,,
GBR,United Kingdom,UKI6,Outer London - South,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,67.4,,
GBR,United Kingdom,UKI6,Outer London - South,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,62.1,,
GBR,United Kingdom,UKI6,Outer London - South,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,58.5,,
GBR,United Kingdom,UKI6,Outer London - South,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,56.2,,
GBR,United Kingdom,UKI6,Outer London - South,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,58.9,,
GBR,United Kingdom,UKK4,Devon,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,50.2,,
GBR,United Kingdom,UKK4,Devon,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,44.3,,
GBR,United Kingdom,UKK4,Devon,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,45.5,,
GBR,United Kingdom,UKK4,Devon,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,43.9,,
GBR,United Kingdom,UKK4,Devon,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,47,,
GBR,United Kingdom,UKM8,West Central Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,29.4,,
GBR,United Kingdom,UKM8,West Central Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,26.9,,
GBR,United Kingdom,UKM8,West Central Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,30.5,,
GBR,United Kingdom,UKM8,West Central Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,30.7,,
GBR,United Kingdom,UKM8,West Central Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,23.9,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,38.2,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,35.3,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,38.2,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,39.4,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,44.7,,
GBR,United Kingdom,UKK1,Gloucestershire Wiltshire and Bristol/Bath Area,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,37.4,,
GBR,United Kingdom,UKK1,Gloucestershire Wiltshire and Bristol/Bath Area,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,41.9,,
GBR,United Kingdom,UKK1,Gloucestershire Wiltshire and Bristol/Bath Area,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,36.5,,
GBR,United Kingdom,UKK1,Gloucestershire Wiltshire and Bristol/Bath Area,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,39.6,,
GBR,United Kingdom,UKK1,Gloucestershire Wiltshire and Bristol/Bath Area,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,38.1,,
GBR,United Kingdom,UKJ2,Surrey East And West Sussex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,44.9,,
GBR,United Kingdom,UKJ2,Surrey East And West Sussex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,41.5,,
GBR,United Kingdom,UKJ2,Surrey East And West Sussex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,39.3,,
GBR,United Kingdom,UKJ2,Surrey East And West Sussex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,39.1,,
GBR,United Kingdom,UKJ2,Surrey East And West Sussex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,37.1,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,33.2,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,31.3,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,41.5,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,35.6,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,34.5,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,49.4,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,41.2,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,46.1,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,46.7,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,47.9,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,68.6,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,69.8,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,70.4,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,74.2,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,75.9,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,31.5,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,35.9,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,42.3,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,39,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,41.8,,
GBR,United Kingdom,UKK4,Devon,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,38.4,,
GBR,United Kingdom,UKK4,Devon,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,43.2,,
GBR,United Kingdom,UKK4,Devon,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,41.7,,
GBR,United Kingdom,UKK4,Devon,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,42.7,,
GBR,United Kingdom,UKK4,Devon,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,37.5,,
GBR,United Kingdom,UKD1,Cumbria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,52.8,,
